game_id,game_date,DayOfWeek,location,game_duration,final_score_red,final_score_blue,winner,player_id,player_canonical_name,team_color,player_role,player_goals,player_own_goals,player_assists,player_saves,referee,attendance_count,season,recorded_by,rating_raw,player_comment
G024640,2025-04-15,Tuesday,CAMPUS - CAFETERIA,720,6,6,DRAW,P0400,Leo Laurent,BLUE,ATTACK,6,0,2,9,MATEO FAURE,8,2024/2025,player phone,,ref biased
G005056,2024-08-27,Tuesday,CAFETERIA (1ST FLOOR),1436,5,4,RED,P0356,Mohamed Philippe,BLUE,ATTACK,4,0,5,9,YOUSSEF LOPEZ,3,2024/2025,GoPro,,spectacular assist
G005534,2023-12-06,Wednesday,YNOV TOULOUSE,1141,5,1,RED,P0718,Julien Muller,BLUE,DEFENSE,1,0,3,6,NONE,8,2025,phone,,
G003884,2023-05-07,Sunday,BAR LE FOOS,840,4,10,BLUE,P0464,Liam Bernard,BLUE,DEFENSE,1,0,0,2,NO,4,2024/2025,admin,,rage quit
G013798,2025-09-11,Thursday,BAR LE FOOS,540,7,5,RED,P0695,Jamie Martin,RED,DEFENSE,0,0,2,0,YES,,2024/2025,camera,3,
G012610,2024-02-25,Sunday,YNOV TOULOUSE,945,7,2,RED,P0220,Mila Petit,BLUE,DEFENSE,2,0,2,8,NONE,4,2025,phone,5,close match
G014026,2024-02-25,Sunday,STUDENT HOUSE,642,7,7,DRAW,P0354,Alex Kovacs,RED,DEFENSE,2,0,1,3,NONE,4,2024/2025,auto_recorder,,spectacular assist
G006423,2024-08-12,Monday,LAB 204,750,1,5,BLUE,P0214,Youssef Moreau,RED,DEFENSE,1,0,1,9,NONE,6,2024/2025,phone,,amazing comeback!
G018349,2023-01-15,Sunday,BAR LE FOOS,1111,2,5,BLUE,P0192,Olivia Bernard,RED,DEFENSE,1,0,4,1,NONE,2,2024/2025,admin,2,
G002559,2023-02-11,Saturday,YNOV TOULOUSE,945,8,1,RED,P0184,Mila Robert,RED,DEFENSE,1,0,0,5,PLAYER1,3,2024/2025,referee,,no comment
G019979,2024-07-21,Sunday,CAFETERIA (1ST FLOOR),1788,6,7,BLUE,P0741,Julie Moreau,BLUE,ATTACK,2,0,1,3,PIERRE GIRARD,4,2025,Discord Bot,5,ref biased
G020309,2024-11-15,Friday,BAR LE FOOS,934,6,3,RED,P0756,Jamie Schmidt,RED,ATTACK,2,0,1,6,NONE,2,2024/2025,Discord Bot,,spectacular assist
G012945,2025-10-16,Thursday,GYM HALL,978,3,7,BLUE,P0525,Casey Clement,RED,ATTACK,2,0,0,4,NONE,6,2024/2025,player phone,3,team spirit high
G024287,2025-04-23,Wednesday,LAB 204,720,10,6,RED,P0019,Noah Bianchi,BLUE,ATTACK,1,0,5,7,YES,2,2024/2025,admin,,ref biased
G021135,2024-05-03,Friday,YNOV TOULOUSE,601,10,2,RED,P0247,Leo Schmidt,BLUE,ATTACK,2,0,0,1,NONE,,2024/2025,phone,2,ref biased
G002463,2024-08-15,Thursday,YNOV TOULOUSE,600,2,6,BLUE,P0371,Maria Philippe,BLUE,DEFENSE,1,2,3,8,JORDAN FAURE,5,2024/2025,auto_recorder,1,table slippery
G017324,2025-08-22,Friday,GYM HALL,561,9,9,DRAW,P0695,Jamie Martin,RED,DEFENSE,9,0,4,3,NONE,,2024/2025,Discord Bot,3,
G008803,2025-07-27,Sunday,CAFETERIA (1ST FLOOR),600,6,2,RED,P0510,Noah Moreau,RED,DEFENSE,6,0,4,3,NONE,4,2023/2024,camera,4,
G009782,2023-02-08,Wednesday,LAB 204,1020,9,9,DRAW,P0695,Jamie Martin,RED,DEFENSE,8,0,0,4,OLIVIA GIRARD,7,2023/2024,camera,3,ref biased
G007531,2023-10-04,Wednesday,GYM HALL,628,4,5,BLUE,P0052,Pierre Garnier,RED,ATTACK,2,0,5,3,NONE,,2023/2024,phone,,
G014386,2024-02-20,Tuesday,SALLE POLYVALENTE,1219,6,3,RED,P0442,Ava Silva,BLUE,ATTACK,1,2,0,9,JULIEN NAKAMURA,3,2025,auto_recorder,2,ref biased
G009337,2023-01-09,Monday,CAFETERIA (1ST FLOOR),668,7,4,RED,P0442,Ava Silva,BLUE,DEFENSE,1,0,4,9,NONE,7,2023/2024,admin,3,table slippery
G018589,2024-01-06,Saturday,CAMPUS - CAFETERIA,720,7,6,RED,P0595,Isabella Thomas,BLUE,DEFENSE,6,0,3,10,SOFIA MOREL,2,2023/2024,player phone,3,team spirit high
G020439,2023-03-14,Tuesday,YNOV TOULOUSE,480,7,10,BLUE,P0019,Noah Bianchi,BLUE,DEFENSE,9,0,3,2,MAYA LOPEZ,8,2023/2024,admin,5,amazing comeback!
G001102,2024-12-14,Saturday,YNOV TOULOUSE,1612,0,9,BLUE,P0470,Mohamed Moreau,RED,ATTACK,0,1,3,6,NONE,3,2024/2025,admin,2,close match
G024818,2024-07-08,Monday,CAMPUS - CAFETERIA,1122,3,0,RED,P0002,Emma Richard,BLUE,DEFENSE,0,0,3,2,ANTOINE FAURE,4,2023/2024,referee,,no comment
G014166,2023-09-12,Tuesday,CAMPUS - CAFETERIA,960,5,8,BLUE,P0488,Jordan Moreau,RED,ATTACK,4,0,5,9,NONE,6,2025,auto_recorder,,close match
G017893,2024-09-20,Friday,STUDENT HOUSE,1731,2,1,RED,P0673,Chloe Robert,RED,DEFENSE,2,0,3,1,NONE,4,2024/2025,camera,1,rage quit
G012093,2025-07-23,Wednesday,CAFETERIA (1ST FLOOR),1178,3,10,BLUE,P0548,Sam Bianchi,RED,DEFENSE,0,0,4,10,NO,3,2025,auto_recorder,,spectacular assist
G022221,2025-01-25,Saturday,CAMPUS - CAFETERIA,355,1,0,RED,P0733,Julien Faure,BLUE,ATTACK,0,0,3,10,NONE,3,2025,referee,,no comment
G012215,2025-01-19,Sunday,YNOV TOULOUSE,1100,0,9,BLUE,P0492,Olivia Lopez,RED,ATTACK,0,0,5,2,NONE,6,2024/2025,referee,,close match
G024418,2023-07-17,Monday,BAR LE FOOS,802,0,9,BLUE,P0288,Julien Garcia,BLUE,DEFENSE,5,0,3,1,HUGO GARNIER,7,2023/2024,player phone,3,close match
G004518,2025-11-15,Saturday,BAR LE FOOS,685,5,6,BLUE,P0453,Sofia Richard,RED,DEFENSE,4,0,3,6,NONE,6,2024/2025,auto_recorder,,beer spilled
G022596,2025-07-19,Saturday,BAR LE FOOS,960,4,8,BLUE,P0297,Ana Faure,BLUE,DEFENSE,7,0,5,9,NONE,3,2024/2025,admin,,no comment
G002587,2025-12-24,Wednesday,YNOV TOULOUSE,926,4,6,BLUE,P0465,Mateo Leroy,RED,ATTACK,4,0,3,7,ETHAN LAURENT,3,2024/2025,camera,,8 goals in one minute
G021135,2024-05-03,Friday,YNOV TOULOUSE,601,10,2,RED,P0192,Olivia Bernard,RED,DEFENSE,3,0,4,2,NONE,,2024/2025,phone,2,ref biased
G014899,2025-09-13,Saturday,YNOV TOULOUSE,2128,5,3,RED,P0757,Olivia Robert,BLUE,ATTACK,0,0,3,3,PIERRE MOREL,,2024/2025,GoPro,,no comment
G19375,2025-07-23,Wednesday,STUDENT HOUSE,780,9,0,RED,P0113,Antoine Faure,BLUE,DEFENSE,0,0,1,3,NONE,7,2024/2025,Discord Bot,,
G019557,2024-11-19,Tuesday,YNOV TOULOUSE,387,10,3,RED,P0304,Chris Muller,BLUE,DEFENSE,2,0,0,6,NO,4,2023/2024,referee,1,amazing comeback!
G002750,2025-03-29,Saturday,YNOV TOULOUSE,1140,6,2,RED,P0024,Mila Schmidt,BLUE,DEFENSE,1,0,2,9,NONE,8,2024/2025,auto_recorder,4,table slippery
G007428,2023-02-23,Thursday,SALLE POLYVALENTE,668,3,1,RED,P0446,Hugo Rossi,BLUE,DEFENSE,0,2,1,3,YES,6,2024/2025,phone,5,no comment
G009873,2025-10-24,Friday,CAMPUS - CAFETERIA,846,5,1,RED,P0759,Isabella Robert,RED,ATTACK,2,0,4,1,NONE,5,2025,auto_recorder,,close match
G003522,2023-11-23,Thursday,YNOV TOULOUSE,1254,0,2,BLUE,P0596,Julien Robert,RED,DEFENSE,0,0,5,2,SOFIA MARTIN,6,2025,GoPro,3,
G009785,2024-07-23,Tuesday,YNOV TOULOUSE,600,5,9,BLUE,P0505,Chloe Mercier,BLUE,DEFENSE,2,0,3,7,JULIEN KOVACS,5,2025,referee,4,rage quit
G022817,2024-05-05,Sunday,LAB 204,594,5,9,BLUE,P0244,Paul Schmidt,BLUE,ATTACK,3,0,4,2,NONE,8,2024/2025,referee,,amazing comeback!
G022310,2023-01-30,Monday,YNOV TOULOUSE,720,9,4,RED,P0666,Sofia Garcia,BLUE,ATTACK,3,0,2,6,NONE,7,2024/2025,auto_recorder,,8 goals in one minute
G021762,2025-02-28,Friday,YNOV TOULOUSE,1080,5,7,BLUE,P0420,Lena Silva,BLUE,DEFENSE,7,0,5,1,NONE,,2023/2024,GoPro,,close match
G011077,2023-10-02,Monday,LAB 204,611,8,5,RED,P0483,Youssef Bernard,RED,DEFENSE,6,0,0,6,OLIVIA MOREL,4,2025,referee,3,amazing comeback!
G006381,2024-11-05,Tuesday,LAB 204,1020,10,7,RED,P0790,Chris Leroy,RED,DEFENSE,0,0,0,1,NONE,2,2025,auto_recorder,3,ref biased
G014783,2025-01-10,Friday,SALLE POLYVALENTE,454,8,4,RED,P0582,Ava Schmidt,RED,ATTACK,7,0,0,9,MARIA GIRARD,7,2023/2024,player phone,3,
G000142,2025-06-11,Wednesday,STUDENT HOUSE,1140,6,2,RED,P0789,Ana Martin,RED,DEFENSE,1,0,4,9,NONE,6,2024/2025,Discord Bot,3,team spirit high
G007869,2025-01-02,Thursday,LAB 204,1089,2,10,BLUE,P0306,Chloe Richard,BLUE,DEFENSE,1,0,1,6,ANA GARNIER,4,2025,Discord Bot,,
G008373,2024-11-27,Wednesday,YNOV TOULOUSE,531,8,3,RED,P0792,Taylor Thomas,BLUE,DEFENSE,0,0,2,8,NONE,,2025,camera,3,amazing comeback!
G003857,2025-05-16,Friday,STUDENT HOUSE,1944,6,1,RED,P0509,Noah Lopez,RED,ATTACK,0,0,1,2,CHLOE ROSSI,8,2024/2025,phone,1,rage quit
G009671,2024-11-05,Tuesday,CAMPUS - CAFETERIA,1153,8,7,RED,P0593,Mohamed Morel,BLUE,DEFENSE,1,0,4,5,YES,4,2024/2025,phone,,rage quit
G008824,2025-04-10,Thursday,YNOV TOULOUSE,574,2,7,BLUE,P0761,Liam Leroy,BLUE,DEFENSE,7,0,1,5,PLAYER1,5,2023/2024,auto_recorder,5,
G010360,2023-09-14,Thursday,STUDENT HOUSE,359,6,3,RED,P0363,Liam Moreau,BLUE,DEFENSE,3,0,1,6,CHRIS KIM,5,2023/2024,GoPro,2,beer spilled
G009363,2024-06-15,Saturday,YNOV TOULOUSE,1162,5,0,RED,P0556,Julie Leroy,BLUE,ATTACK,0,0,2,4,NONE,4,2023/2024,phone,3,table slippery
G018589,2024-01-06,Saturday,CAMPUS - CAFETERIA,720,7,6,RED,P0632,Maya Silva,RED,DEFENSE,3,0,4,9,SOFIA MOREL,2,2023/2024,player phone,3,
G011081,2025-02-28,Friday,CAFETERIA (1ST FLOOR),840,5,2,RED,P0148,Taylor Faure,BLUE,ATTACK,2,0,3,4,NONE,2,2024/2025,GoPro,,table slippery
G023966,2023-05-22,Monday,GYM HALL,780,2,0,RED,P0141,Paul Schmidt,RED,DEFENSE,1,0,4,6,SAM ROSSI,7,2023/2024,referee,,spectacular assist
G007428,2023-02-23,Thursday,SALLE POLYVALENTE,668,3,1,RED,P0760,Ethan Robert,RED,ATTACK,3,0,4,3,YES,6,2024/2025,phone,5,close match
G016482,2025-11-17,Monday,GYM HALL,628,4,1,RED,P0658,Julien Andre,RED,ATTACK,4,0,3,9,NONE,4,2024/2025,referee,,beer spilled
G002702,2024-05-21,Tuesday,YNOV TOULOUSE,314,0,2,BLUE,P0298,Noah Girard,RED,DEFENSE,0,0,5,2,NONE,4,2024/2025,Discord Bot,5,rage quit
G011730,2024-04-09,Tuesday,GYM HALL,840,5,7,BLUE,P0670,Chloe Lopez,RED,DEFENSE,4,0,1,6,NO,2,2023/2024,auto_recorder,,no comment
G009418,2024-05-29,Wednesday,SALLE POLYVALENTE,540,4,1,RED,P0780,Ana Girard,BLUE,ATTACK,1,0,0,0,YES,2,2024/2025,auto_recorder,,
G003376,2023-11-04,Saturday,BAR LE FOOS,816,2,3,BLUE,P0577,Emma Clement,RED,DEFENSE,1,0,5,2,ALEX LAURENT,8,2024/2025,camera,4,
G015669,2024-11-21,Thursday,YNOV TOULOUSE,753,7,3,RED,P0117,Paul Philippe,BLUE,ATTACK,3,0,2,9,MORGAN MOREL,4,2024/2025,GoPro,2,beer spilled
G003405,2025-09-17,Wednesday,GYM HALL,2641,0,5,BLUE,P0432,Ana Richard,RED,DEFENSE,0,0,2,1,CARLOS KIM,2,2024/2025,phone,,spectacular assist
G016911,2024-03-08,Friday,BAR LE FOOS,300,4,1,RED,P0680,Camille Moreau,BLUE,DEFENSE,0,0,2,1,NONE,4,2023/2024,referee,,table slippery
G005894,2024-03-18,Monday,GYM HALL,1132,1,2,BLUE,P0414,Antoine Martin,RED,ATTACK,1,0,0,8,NONE,4,2024/2025,GoPro,4,close match
G013798,2025-09-11,Thursday,BAR LE FOOS,540,7,5,RED,P0636,Maria Garnier,BLUE,ATTACK,4,0,4,10,YES,,2024/2025,camera,3,no comment
G016035,2023-02-20,Monday,BAR LE FOOS,1009,8,1,RED,P0134,Morgan Bernard,BLUE,ATTACK,1,0,4,5,NONE,2,2023/2024,GoPro,,rage quit
G017299,2024-04-30,Tuesday,STUDENT HOUSE,572,2,3,BLUE,P0701,Carlos Kim,BLUE,DEFENSE,2,0,2,4,DIEGO BERNARD,3,2025,admin,,spectacular assist
G020508,2023-05-10,Wednesday,CAMPUS - CAFETERIA,864,10,4,RED,P0766,Maria Moreau,BLUE,DEFENSE,1,0,3,3,NONE,5,2024/2025,Discord Bot,,team spirit high
G003884,2023-05-07,Sunday,BAR LE FOOS,840,4,10,BLUE,P0515,Julie Faure,BLUE,ATTACK,9,0,3,4,NO,4,2024/2025,admin,,beer spilled
G022404,2025-10-08,Wednesday,CAFETERIA (1ST FLOOR),1020,2,5,BLUE,P0504,Ethan Blanc,BLUE,DEFENSE,2,0,2,7,NONE,4,2024/2025,player phone,2,beer spilled
G019005,2025-11-12,Wednesday,LAB 204,1426,6,10,BLUE,P0758,Taylor Muller,BLUE,ATTACK,8,0,4,4,SAM GIRARD,5,2024/2025,camera,4,ref biased
G002702,2024-05-21,Tuesday,YNOV TOULOUSE,314,0,2,BLUE,P0421,Riley Blanc,RED,DEFENSE,0,0,4,5,NONE,4,2024/2025,Discord Bot,5,spectacular assist
G016950,2025-12-06,Saturday,BAR LE FOOS,879,3,8,BLUE,P0786,Mohamed Kovacs,BLUE,ATTACK,1,0,4,5,SARAH DURAND,7,2023/2024,phone,,table slippery
G018533,2024-11-02,Saturday,YNOV TOULOUSE,864,4,1,RED,P0463,Chloe Moreau,RED,DEFENSE,3,0,5,1,HUGO SILVA,6,2025,phone,1,table slippery
G012478,2025-08-07,Thursday,LAB 204,754,6,9,BLUE,P0413,Maria Blanc,BLUE,DEFENSE,6,0,3,8,ALEX NAKAMURA,4,2024/2025,GoPro,,
G019255,2024-04-22,Monday,STUDENT HOUSE,2566,1,10,BLUE,P0152,Eric Martin,BLUE,DEFENSE,8,0,2,2,CASEY MOREL,8,2023/2024,auto_recorder,4,no comment
G019653,2024-05-01,Wednesday,YNOV TOULOUSE,636,6,8,BLUE,P0279,Pierre Garcia,RED,ATTACK,4,0,2,5,NONE,,2024/2025,admin,3,beer spilled
G019602,2025-02-28,Friday,YNOV TOULOUSE,1724,9,2,RED,P0127,Emma Garcia,BLUE,ATTACK,0,0,1,2,NONE,8,2024/2025,phone,1,
G019557,2024-11-19,Tuesday,YNOV TOULOUSE,387,10,3,RED,P0423,Diego Lopez,BLUE,DEFENSE,1,0,2,9,NO,4,2023/2024,referee,1,team spirit high
G022016,2025-12-21,Sunday,SALLE POLYVALENTE,860,9,10,BLUE,P0531,Chloe Andre,RED,DEFENSE,6,0,2,7,YES,2,2024/2025,Discord Bot,1,spectacular assist
G015342,2025-04-19,Saturday,STUDENT HOUSE,1439,0,7,BLUE,P0088,Carlos Andre,BLUE,ATTACK,1,0,2,2,NONE,7,2025,referee,,beer spilled
G015304,2025-09-03,Wednesday,SALLE POLYVALENTE,386,3,8,BLUE,P0216,Sarah Muller,RED,DEFENSE,2,0,2,4,PLAYER1,,2024/2025,referee,3,
G021272,2025-06-02,Monday,SALLE POLYVALENTE,378,2,6,BLUE,P0111,Mateo Silva,BLUE,DEFENSE,4,0,1,6,HUGO MARTIN,,2024/2025,camera,3,
G006787,2024-03-31,Sunday,CAMPUS - CAFETERIA,2509,0,1,BLUE,P0751,Lena Martin,BLUE,ATTACK,1,0,2,2,NONE,4,2025,auto_recorder,4,rage quit
G020443,2024-07-07,Sunday,LAB 204,943,5,10,BLUE,P0230,Sam Laurent,RED,ATTACK,4,0,2,2,LEO ROUSSEAU,5,2023/2024,referee,3,amazing comeback!
G001541,2025-05-05,Monday,SALLE POLYVALENTE,2844,9,7,RED,P0590,Riley Morel,BLUE,DEFENSE,0,0,0,8,YOUSSEF FAURE,2,2023/2024,auto_recorder,,no comment
G024019,2023-06-26,Monday,YNOV TOULOUSE,1065,7,2,RED,P0490,Taylor Garnier,BLUE,DEFENSE,1,0,2,9,NONE,6,2023/2024,phone,5,spectacular assist
G004592,2023-11-21,Tuesday,BAR LE FOOS,1148,6,1,RED,P0452,Alex Martin,RED,DEFENSE,0,0,3,5,MILA RICHARD,6,2024/2025,auto_recorder,1,
G014094,2024-01-12,Friday,LAB 204,480,1,10,BLUE,P0042,Emma Silva,BLUE,ATTACK,10,0,3,8,LUC SCHMIDT,7,2024/2025,player phone,5,rage quit
G010235,2024-10-31,Thursday,SALLE POLYVALENTE,1281,0,1,BLUE,P0572,Mateo Girard,RED,ATTACK,0,0,2,6,NONE,7,2024/2025,admin,,amazing comeback!
G015196,2024-10-12,Saturday,STUDENT HOUSE,918,4,8,BLUE,P0459,Sarah Rossi,RED,ATTACK,0,0,2,1,NONE,4,2025,GoPro,,no comment
G012429,2024-05-14,Tuesday,GYM HALL,731,6,8,BLUE,P0116,Liam Martin,BLUE,ATTACK,0,0,3,1,NONE,7,2023/2024,auto_recorder,,table slippery
G005479,2023-08-28,Monday,YNOV TOULOUSE,801,0,3,BLUE,P0435,Julien Leroy,RED,DEFENSE,0,0,4,0,NONE,4,2025,GoPro,3,table slippery
G017892,2023-05-09,Tuesday,YNOV TOULOUSE,374,8,7,RED,P0360,Maria Schmidt,RED,ATTACK,8,0,5,10,NONE,6,2024/2025,referee,,rage quit
G003683,2023-09-17,Sunday,YNOV TOULOUSE,604,2,5,BLUE,P0397,Antoine Petit,BLUE,DEFENSE,2,0,5,2,MAYA MERCIER,7,2024/2025,auto_recorder,2,amazing comeback!
G019653,2024-05-01,Wednesday,YNOV TOULOUSE,636,6,8,BLUE,P0204,Isabella Laurent,BLUE,DEFENSE,2,0,1,2,NONE,,2024/2025,admin,3,
G011081,2025-02-28,Friday,CAFETERIA (1ST FLOOR),840,5,2,RED,P0425,Maria Bianchi,RED,DEFENSE,3,0,0,0,NONE,2,2024/2025,GoPro,,
G020443,2024-07-07,Sunday,LAB 204,943,5,10,BLUE,P0597,Ava Girard,BLUE,DEFENSE,4,0,5,2,LEO ROUSSEAU,5,2023/2024,referee,3,ref biased
G011691,2024-05-04,Saturday,YNOV TOULOUSE,786,7,0,RED,P0095,Alex Bernard,RED,ATTACK,5,0,4,9,NONE,6,2023/2024,player phone,,rage quit
G010730,2023-06-21,Wednesday,YNOV TOULOUSE,963,9,5,RED,P0512,Hugo Petit,RED,DEFENSE,3,0,4,9,PLAYER1,3,2025,camera,3,
G015295,2023-02-06,Monday,YNOV TOULOUSE,747,0,4,BLUE,P0800,Casey Kovacs,BLUE,ATTACK,4,0,0,7,PAUL KIM,8,2023/2024,camera,2,
G018413,2025-03-27,Thursday,CAMPUS - CAFETERIA,477,9,8,RED,P0768,Alex Thomas,BLUE,DEFENSE,6,0,3,1,SOFIA LOPEZ,4,2023/2024,camera,,amazing comeback!
g005493,2025-01-05,Sunday,CAFETERIA (1ST FLOOR),1173,0,7,BLUE,P0038,Emma Faure,RED,DEFENSE,0,0,2,1,ALEX SILVA,2,2024/2025,Discord Bot,1,8 goals in one minute
G013816,2024-05-21,Tuesday,YNOV TOULOUSE,420,1,6,BLUE,P0171,Diego Petit,BLUE,ATTACK,1,0,2,7,NONE,7,2023/2024,player phone,,rage quit
G024019,2023-06-26,Monday,YNOV TOULOUSE,1065,7,2,RED,P0485,Sofia Morel,RED,ATTACK,5,0,4,4,NONE,6,2023/2024,phone,5,no comment
G009955,2025-10-12,Sunday,BAR LE FOOS,540,9,6,RED,P0682,Jordan Kim,BLUE,DEFENSE,2,0,1,4,NONE,3,2024/2025,GoPro,,
G009517,2024-07-17,Wednesday,STUDENT HOUSE,1162,10,6,RED,P0662,Mila Faure,BLUE,DEFENSE,6,0,1,4,OLIVIA ANDRE,2,2024/2025,auto_recorder,2,team spirit high
G013282,2023-07-27,Thursday,YNOV TOULOUSE,967,4,3,RED,P0607,Maria Morel,BLUE,ATTACK,2,0,0,8,ISABELLA GARNIER,5,2023/2024,auto_recorder,,table slippery
G011255,2025-01-16,Thursday,YNOV TOULOUSE,377,3,4,BLUE,P0351,Jordan Robert,BLUE,DEFENSE,2,0,5,5,NONE,8,2023/2024,auto_recorder,3,amazing comeback!
G003697,2023-12-21,Thursday,YNOV TOULOUSE,870,1,5,BLUE,P0389,Alex Richard,BLUE,DEFENSE,0,0,0,3,NONE,2,2024/2025,auto_recorder,,beer spilled
G017029,2024-05-19,Sunday,YNOV TOULOUSE,1101,10,3,RED,P0741,Julie Moreau,RED,DEFENSE,9,0,5,4,NONE,6,2024/2025,referee,2,ref biased
G022597,2023-03-12,Sunday,GYM HALL,660,2,6,BLUE,P0502,Ana Kim,RED,DEFENSE,0,0,4,10,NO,6,2024/2025,referee,,ref biased
G020326,2024-04-01,Monday,GYM HALL,600,9,10,BLUE,P0389,Alex Richard,BLUE,DEFENSE,2,0,5,3,NONE,5,2024/2025,phone,1,beer spilled
G021106,2023-01-03,Tuesday,STUDENT HOUSE,991,0,10,BLUE,P0470,Mohamed Moreau,BLUE,ATTACK,10,0,3,0,NONE,,2025,auto_recorder,,close match
G014726,2023-04-13,Thursday,LAB 204,720,7,8,BLUE,P0598,Jamie Kovacs,RED,DEFENSE,3,0,2,8,NONE,4,2024/2025,referee,4,amazing comeback!
G010589,2024-07-12,Friday,STUDENT HOUSE,732,4,4,DRAW,P0501,Diego Garnier,RED,ATTACK,2,0,2,1,NONE,5,2023/2024,admin,,ref biased
G021777,2024-08-12,Monday,SALLE POLYVALENTE,1549,10,7,RED,P0733,Julien Faure,BLUE,DEFENSE,4,0,5,9,ANA MULLER,2,2023/2024,auto_recorder,,table slippery
G005666,2025-04-12,Saturday,CAFETERIA (1ST FLOOR),688,7,4,RED,P0665,Lena Nakamura,BLUE,DEFENSE,0,0,3,8,NOAH MOREAU,4,2024/2025,camera,,
G014782,2023-07-26,Wednesday,STUDENT HOUSE,825,3,2,RED,P0015,Eric Bianchi,BLUE,ATTACK,0,0,2,8,OLIVIA RICHARD,4,2024/2025,phone,3,amazing comeback!
G021135,2024-05-03,Friday,YNOV TOULOUSE,601,10,2,RED,P0155,Mohamed Robert,BLUE,ATTACK,2,0,1,0,NONE,,2024/2025,phone,2,
G021515,2024-05-19,Sunday,CAMPUS - CAFETERIA,1020,3,3,DRAW,P0428,Ethan Moreau,RED,DEFENSE,1,0,4,7,PIERRE ROSSI,4,2024/2025,auto_recorder,3,team spirit high
G008890,2023-02-04,Saturday,BAR LE FOOS,360,1,9,BLUE,P0644,Morgan Bianchi,RED,DEFENSE,0,0,2,2,NONE,4,2023/2024,referee,,amazing comeback!
G024151,2024-01-17,Wednesday,YNOV TOULOUSE,3405,0,1,BLUE,P0527,Riley Kim,BLUE,DEFENSE,0,0,4,6,NONE,2,2024/2025,admin,,ref biased
G022358,2023-08-09,Wednesday,GYM HALL,320,10,2,RED,P0792,Taylor Thomas,BLUE,DEFENSE,0,0,1,1,NONE,4,2025,referee,3,8 goals in one minute
G022478,2023-07-01,Saturday,SALLE POLYVALENTE,540,6,1,RED,P0506,Maya Durand,BLUE,DEFENSE,0,2,0,5,NONE,5,2024/2025,camera,,rage quit
G016542,2024-03-18,Monday,YNOV TOULOUSE,880,1,3,BLUE,P0679,Sofia Philippe,RED,DEFENSE,0,0,4,0,NONE,5,2025,GoPro,,close match
G014382,2023-02-11,Saturday,LAB 204,300,8,1,RED,P0769,Eric Rousseau,RED,ATTACK,1,0,4,7,NONE,5,2023/2024,admin,3,ref biased
G024818,2024-07-08,Monday,CAMPUS - CAFETERIA,1122,3,0,RED,P0700,Antoine Girard,RED,ATTACK,0,0,1,5,ANTOINE FAURE,4,2023/2024,referee,,team spirit high
G001118,2025-03-14,Friday,GYM HALL,1204,2,3,BLUE,P0219,Jamie Lopez,RED,DEFENSE,1,0,0,9,NONE,4,2024/2025,GoPro,3,8 goals in one minute
G007731,2025-12-06,Saturday,YNOV TOULOUSE,750,7,5,RED,P0721,Alex Andre,BLUE,ATTACK,1,0,3,3,NONE,,2024/2025,camera,,close match
G006508,2023-07-04,Tuesday,YNOV TOULOUSE,433,7,7,DRAW,P0772,Lucas Moreau,RED,DEFENSE,1,0,0,5,NONE,8,2024/2025,auto_recorder,3,
G024323,2025-08-27,Wednesday,SALLE POLYVALENTE,693,4,10,BLUE,P0714,Mila Clement,BLUE,DEFENSE,6,0,4,0,ISABELLA ROBERT,2,2025,admin,,table slippery
G022788,2023-10-19,Thursday,LAB 204,633,5,4,RED,P0065,Antoine Richard,BLUE,ATTACK,2,0,2,0,NONE,4,2024/2025,auto_recorder,3,close match
G001648,2023-02-11,Saturday,SALLE POLYVALENTE,1037,4,9,BLUE,P0595,Isabella Thomas,BLUE,ATTACK,9,0,0,10,NONE,,2024/2025,camera,,beer spilled
G019312,2025-07-09,Wednesday,STUDENT HOUSE,942,10,0,RED,P0757,Olivia Robert,BLUE,DEFENSE,0,0,3,2,NONE,2,2024/2025,GoPro,,no comment
G015682,2023-11-23,Thursday,YNOV TOULOUSE,2705,3,6,RED,P0214,Youssef Moreau,BLUE,DEFENSE,4,0,4,9,ISABELLA PHILIPPE,3,2023/2024,camera,5,ref biased
G023267,2023-06-21,Wednesday,STUDENT HOUSE,2389,3,2,RED,P0135,Sarah Rousseau,BLUE,DEFENSE,0,0,1,2,PIERRE BIANCHI,4,2023/2024,GoPro,4,amazing comeback!
G010536,2023-11-10,Friday,LAB 204,791,9,9,DRAW,P0149,Isabella Bernard,RED,ATTACK,0,0,0,5,NONE,8,2023/2024,admin,,close match
G008702,2025-10-31,Friday,YNOV TOULOUSE,853,2,5,BLUE,P0584,Leo Laurent,BLUE,DEFENSE,5,0,0,5,JULIE SILVA,4,2024/2025,admin,1,table slippery
G017055,2024-10-06,Sunday,YNOV TOULOUSE,300,8,0,RED,P0418,Youssef Bernard,RED,ATTACK,0,0,5,6,NONE,3,2025,phone,1,close match
G004568,2023-05-10,Wednesday,GYM HALL,2235,0,1,BLUE,P0789,Ana Martin,BLUE,ATTACK,1,0,0,6,NONE,8,2024/2025,admin,,team spirit high
G017893,2024-09-20,Friday,STUDENT HOUSE,1731,2,1,RED,P0168,Pierre Durand,BLUE,DEFENSE,0,0,3,8,NONE,4,2024/2025,camera,1,amazing comeback!
